ProfileM	Shape_Leng	ORIG_FID	POINT_X	POINT_Z	POINT_Y
1343.4	282.4878682	82	844957.34	1367449.83	274.49
1343.4	282.4878682	82	844958.06	1367449.47	274.54
1343.4	282.4878682	82	844959.51	1367448.75	274.6
1343.4	282.4878682	82	844960.23	1367448.38	274.75
1343.4	282.4878682	82	844960.95	1367448.02	274.86
1343.4	282.4878682	82	844961.68	1367447.66	275.06
1343.4	282.4878682	82	844962.4	1367447.3	275.71
1343.4	282.4878682	82	844963	1367447	276
1343.4	282.4878682	82	844963.13	1367446.95	276.06
1343.4	282.4878682	82	844964.61	1367446.3	277.5
1343.4	282.4878682	82	844966.09	1367445.66	278.22
1343.4	282.4878682	82	844966.83	1367445.33	278.87
1343.4	282.4878682	82	844967.57	1367445.01	279.26
1343.4	282.4878682	82	844968.62	1367444.55	279.39
1343.4	282.4878682	82	844969.36	1367444.23	279.5
1343.4	282.4878682	82	844970.41	1367443.78	279.56
1343.4	282.4878682	82	844971.15	1367443.46	279.62
1343.4	282.4878682	82	844971.89	1367443.13	279.64
1343.4	282.4878682	82	844973.37	1367442.49	279.74
1343.4	282.4878682	82	844976.34	1367441.2	279.86
1343.4	282.4878682	82	844977.08	1367440.88	279.87
1343.4	282.4878682	82	844977.82	1367440.56	279.89
1343.4	282.4878682	82	844978.56	1367440.24	279.89
1343.4	282.4878682	82	844979.3	1367439.91	279.9
1343.4	282.4878682	82	844981.52	1367438.95	279.9
1343.4	282.4878682	82	844982.58	1367438.49	279.88
1343.4	282.4878682	82	844983.32	1367438.17	279.86
1343.4	282.4878682	82	844984.36	1367437.71	279.84
1343.4	282.4878682	82	844985.1	1367437.39	279.82
1343.4	282.4878682	82	844986	1367437	279.81
1343.4	282.4878682	82	844987.34	1367436.46	279.79
1343.4	282.4878682	82	844989.59	1367435.56	279.79
1343.4	282.4878682	82	844990.34	1367435.26	279.8
1343.4	282.4878682	82	844992.59	1367434.36	279.8
1343.4	282.4878682	82	844993.34	1367434.06	279.79
1343.4	282.4878682	82	844995.59	1367433.16	279.79
1343.4	282.4878682	82	844996.34	1367432.86	279.78
1343.4	282.4878682	82	844997.84	1367432.26	279.78
1343.4	282.4878682	82	844998.59	1367431.96	279.8
1343.4	282.4878682	82	845000.09	1367431.36	279.83
1343.4	282.4878682	82	845000.84	1367431.06	279.83
1343.4	282.4878682	82	845003.09	1367430.16	279.89
1343.4	282.4878682	82	845006	1367429	279.94
1343.4	282.4878682	82	845006.09	1367428.96	279.94
1343.4	282.4878682	82	845008.34	1367428.04	279.99
1343.4	282.4878682	82	845009.83	1367427.43	279.99
1343.4	282.4878682	82	845011.33	1367426.82	279.97
1343.4	282.4878682	82	845012.38	1367426.39	279.96
1343.4	282.4878682	82	845013.13	1367426.09	279.96
1343.4	282.4878682	82	845013.88	1367425.78	279.94
1343.4	282.4878682	82	845015.38	1367425.17	279.94
1343.4	282.4878682	82	845016.12	1367424.86	279.93
1343.4	282.4878682	82	845017.19	1367424.43	279.93
1343.4	282.4878682	82	845018.68	1367423.82	279.91
1343.4	282.4878682	82	845020.18	1367423.21	279.91
1343.4	282.4878682	82	845020.93	1367422.9	279.89
1343.4	282.4878682	82	845021.98	1367422.47	279.89
1343.4	282.4878682	82	845023.48	1367421.86	279.87
1343.4	282.4878682	82	845024.97	1367421.25	279.87
1343.4	282.4878682	82	845025.72	1367420.95	279.86
1343.4	282.4878682	82	845026.47	1367420.64	279.86
1343.4	282.4878682	82	845027.22	1367420.33	279.84
1343.4	282.4878682	82	845027.96	1367420.03	279.81
1343.4	282.4878682	82	845028.71	1367419.72	279.79
1343.4	282.4878682	82	845029.46	1367419.42	279.76
1343.4	282.4878682	82	845030.21	1367419.11	279.69
1343.4	282.4878682	82	845030.96	1367418.81	279.61
1343.4	282.4878682	82	845032.02	1367418.37	279.51
1343.4	282.4878682	82	845032.77	1367418.07	279.46
1343.4	282.4878682	82	845033.82	1367417.64	279.43
1343.4	282.4878682	82	845034.57	1367417.33	279.46
1343.4	282.4878682	82	845035.32	1367417.03	279.51
1343.4	282.4878682	82	845036.38	1367416.59	279.59
1343.4	282.4878682	82	845037.13	1367416.29	279.68
1343.4	282.4878682	82	845038.18	1367415.86	279.7
1343.4	282.4878682	82	845038.93	1367415.55	279.7
1343.4	282.4878682	82	845039.68	1367415.24	279.66
1343.4	282.4878682	82	845041.17	1367414.63	279.59
1343.4	282.4878682	82	845041.92	1367414.33	279.55
1343.4	282.4878682	82	845043.42	1367413.72	279.51
1343.4	282.4878682	82	845044.17	1367413.41	279.5
1343.4	282.4878682	82	845044.91	1367413.11	279.51
1343.4	282.4878682	82	845045.66	1367412.8	279.53
1343.4	282.4878682	82	845046.41	1367412.49	279.58
1343.4	282.4878682	82	845047.16	1367412.19	279.65
1343.4	282.4878682	82	845048.21	1367411.76	279.7
1343.4	282.4878682	82	845050.02	1367411.02	279.62
1343.4	282.4878682	82	845050.77	1367410.71	279.57
1343.4	282.4878682	82	845051.52	1367410.41	279.53
1343.4	282.4878682	82	845052.57	1367409.98	279.5
1343.4	282.4878682	82	845053.32	1367409.67	279.49
1343.4	282.4878682	82	845054.38	1367409.24	279.53
1343.4	282.4878682	82	845055.13	1367408.93	279.57
1343.4	282.4878682	82	845055.88	1367408.63	279.6
1343.4	282.4878682	82	845056.63	1367408.32	279.61
1343.4	282.4878682	82	845057.37	1367408.02	279.63
1343.4	282.4878682	82	845058.12	1367407.71	279.63
1343.4	282.4878682	82	845058.87	1367407.41	279.6
1343.4	282.4878682	82	845060.37	1367406.79	279.5
1343.4	282.4878682	82	845061.11	1367406.49	279.47
1343.4	282.4878682	82	845061.86	1367406.18	279.45
1343.4	282.4878682	82	845062.61	1367405.88	279.4
1343.4	282.4878682	82	845063.36	1367405.57	279.36
1343.4	282.4878682	82	845064.41	1367405.14	279.34
1343.4	282.4878682	82	845065.16	1367404.84	279.32
1343.4	282.4878682	82	845066.66	1367404.23	279.32
1343.4	282.4878682	82	845068.15	1367403.61	279.35
1343.4	282.4878682	82	845069.21	1367403.18	279.38
1343.4	282.4878682	82	845069.96	1367402.87	279.41
1343.4	282.4878682	82	845070.71	1367402.57	279.43
1343.4	282.4878682	82	845071.46	1367402.26	279.46
1343.4	282.4878682	82	845072.21	1367401.96	279.5
1343.4	282.4878682	82	845072.95	1367401.65	279.55
1343.4	282.4878682	82	845074.01	1367401.22	279.6
1343.4	282.4878682	82	845074.76	1367400.92	279.65
1343.4	282.4878682	82	845076.25	1367400.31	279.71
1343.4	282.4878682	82	845077	1367400	279.77
1320.095	354.2677988	83	844818	1367540	277.9
1320.095	354.2677988	83	844818	1367540	277.88
1320.095	354.2677988	83	844818.78	1367539.71	277.88
1320.095	354.2677988	83	844820.33	1367539.14	277.91
1320.095	354.2677988	83	844821.11	1367538.86	277.93
1320.095	354.2677988	83	844821.89	1367538.57	277.94
1320.095	354.2677988	83	844822.66	1367538.29	277.94
1320.095	354.2677988	83	844824.99	1367537.43	277.97
1320.095	354.2677988	83	844827.33	1367536.57	277.97
1320.095	354.2677988	83	844828.42	1367536.17	277.96
1320.095	354.2677988	83	844829.2	1367535.88	277.96
1320.095	354.2677988	83	844829.98	1367535.6	277.95
1320.095	354.2677988	83	844831.08	1367535.19	277.94
1320.095	354.2677988	83	844831.86	1367534.91	277.93
1320.095	354.2677988	83	844832.63	1367534.62	277.93
1320.095	354.2677988	83	844834.19	1367534.05	277.9
1320.095	354.2677988	83	844834.96	1367533.76	277.88
1320.095	354.2677988	83	844836.84	1367533.07	277.82
1320.095	354.2677988	83	844837.61	1367532.79	277.79
1320.095	354.2677988	83	844838.72	1367532.38	277.75
1320.095	354.2677988	83	844840.27	1367531.81	277.69
1320.095	354.2677988	83	844841.05	1367531.53	277.68
1320.095	354.2677988	83	844842.6	1367530.95	277.62
1320.095	354.2677988	83	844843.38	1367530.67	277.6
1320.095	354.2677988	83	844844.16	1367530.38	277.59
1320.095	354.2677988	83	844844.93	1367530.1	277.57
1320.095	354.2677988	83	844845.71	1367529.81	277.59
1320.095	354.2677988	83	844846.81	1367529.41	277.61
1320.095	354.2677988	83	844847.58	1367529.12	277.64
1320.095	354.2677988	83	844848.36	1367528.84	277.65
1320.095	354.2677988	83	844850.69	1367527.98	277.71
1320.095	354.2677988	83	844851.47	1367527.69	277.72
1320.095	354.2677988	83	844852.25	1367527.41	277.74
1320.095	354.2677988	83	844853.8	1367526.84	277.79
1320.095	354.2677988	83	844854.58	1367526.55	277.81
1320.095	354.2677988	83	844855.36	1367526.27	277.82
1320.095	354.2677988	83	844856.13	1367525.98	277.87
1320.095	354.2677988	83	844856.91	1367525.7	277.9
1320.095	354.2677988	83	844858.01	1367525.29	277.92
1320.095	354.2677988	83	844858.79	1367525	277.92
1320.095	354.2677988	83	844863.45	1367523.29	277.84
1320.095	354.2677988	83	844864.23	1367523	277.82
1320.095	354.2677988	83	844865.01	1367522.72	277.81
1320.095	354.2677988	83	844866.1	1367522.32	277.79
1320.095	354.2677988	83	844866.88	1367522.03	277.77
1320.095	354.2677988	83	844867.66	1367521.74	277.77
1320.095	354.2677988	83	844868.75	1367521.34	277.75
1320.095	354.2677988	83	844870.31	1367520.77	277.71
1320.095	354.2677988	83	844873.74	1367519.51	277.65
1320.095	354.2677988	83	844875.3	1367518.94	277.61
1320.095	354.2677988	83	844876.39	1367518.53	277.61
1320.095	354.2677988	83	844877.17	1367518.25	277.59
1320.095	354.2677988	83	844878.72	1367517.68	277.57
1320.095	354.2677988	83	844879.5	1367517.39	277.57
1320.095	354.2677988	83	844880.28	1367517.1	277.55
1320.095	354.2677988	83	844881.05	1367516.82	277.54
1320.095	354.2677988	83	844881.83	1367516.53	277.54
1320.095	354.2677988	83	844883.39	1367515.96	277.5
1320.095	354.2677988	83	844885.72	1367515.1	277.45
1320.095	354.2677988	83	844886	1367515	277.45
1320.095	354.2677988	83	844887.26	1367514.5	277.43
1320.095	354.2677988	83	844888.79	1367513.88	277.43
1320.095	354.2677988	83	844890.33	1367513.27	277.45
1320.095	354.2677988	83	844891.1	1367512.96	277.45
1320.095	354.2677988	83	844891.87	1367512.65	277.47
1320.095	354.2677988	83	844892.64	1367512.34	277.47
1320.095	354.2677988	83	844893.41	1367512.04	277.48
1320.095	354.2677988	83	844895.71	1367511.11	277.48
1320.095	354.2677988	83	844896	1367511	277.47
1320.095	354.2677988	83	844896.42	1367510.7	277.46
1320.095	354.2677988	83	844897.38	1367510.01	277.42
1320.095	354.2677988	83	844898.05	1367509.53	277.38
1320.095	354.2677988	83	844899.39	1367508.56	277.32
1320.095	354.2677988	83	844900.34	1367507.88	277.25
1320.095	354.2677988	83	844901.01	1367507.39	277.22
1320.095	354.2677988	83	844901.68	1367506.91	277.2
1320.095	354.2677988	83	844902.35	1367506.42	277.14
1320.095	354.2677988	83	844903.7	1367505.46	277.05
1320.095	354.2677988	83	844904.65	1367504.78	276.94
1320.095	354.2677988	83	844905.99	1367503.81	276.88
1320.095	354.2677988	83	844906.66	1367503.32	276.79
1320.095	354.2677988	83	844907.33	1367502.84	276.74
1320.095	354.2677988	83	844908	1367502.36	276.64
1320.095	354.2677988	83	844908.68	1367501.87	276.57
1320.095	354.2677988	83	844909.35	1367501.39	276.51
1320.095	354.2677988	83	844910.02	1367500.91	276.36
1320.095	354.2677988	83	844911.36	1367499.94	276.08
1320.095	354.2677988	83	844912.04	1367499.45	275.97
1320.095	354.2677988	83	844912.71	1367498.97	275.69
1320.095	354.2677988	83	844913.38	1367498.49	275.51
1320.095	354.2677988	83	844914.05	1367498	275.31
1320.095	354.2677988	83	844914.5	1367497.68	275.18
1320.095	354.2677988	83	844914.72	1367497.52	274.68
1320.095	354.2677988	83	844915.68	1367496.83	274.33
1320.095	354.2677988	83	844916.35	1367496.35	274.18
1320.095	354.2677988	83	844917.02	1367495.86	273.95
1320.095	354.2677988	83	844917.69	1367495.38	273.86
1320.095	354.2677988	83	844919.04	1367494.41	273.55
1320.095	354.2677988	83	844919.99	1367493.73	273.43
1320.095	354.2677988	83	844921	1367493	273.34
1320.095	354.2677988	83	844921.36	1367492.81	273.31
1320.095	354.2677988	83	844922.09	1367492.42	273.29
1320.095	354.2677988	83	844923.86	1367491.48	273.29
1320.095	354.2677988	83	844924.59	1367491.09	273.3
1320.095	354.2677988	83	844925.32	1367490.7	273.3
1320.095	354.2677988	83	844928.54	1367488.98	273.36
1320.095	354.2677988	83	844929.27	1367488.59	273.37
1320.095	354.2677988	83	844930.31	1367488.04	273.37
1320.095	354.2677988	83	844931.04	1367487.65	273.38
1320.095	354.2677988	83	844932.07	1367487.1	273.4
1320.095	354.2677988	83	844932.8	1367486.71	273.4
1320.095	354.2677988	83	844933.83	1367486.16	273.42
1320.095	354.2677988	83	844934.56	1367485.77	273.44
1320.095	354.2677988	83	844936	1367485	273.47
1320.095	354.2677988	83	844936.02	1367484.99	273.47
1320.095	354.2677988	83	844940.37	1367482.6	273.61
1320.095	354.2677988	83	844941.82	1367481.8	273.68
1320.095	354.2677988	83	844942.55	1367481.4	273.72
1320.095	354.2677988	83	844944.3	1367480.43	273.79
1320.095	354.2677988	83	844945.33	1367479.87	273.86
1320.095	354.2677988	83	844945.79	1367479.61	273.87
1320.095	354.2677988	83	844946.05	1367479.47	273.88
1320.095	354.2677988	83	844946.78	1367479.07	273.91
1320.095	354.2677988	83	844948.23	1367478.27	273.99
1320.095	354.2677988	83	844948.95	1367477.87	274.01
1320.095	354.2677988	83	844952.89	1367475.71	274.09
1320.095	354.2677988	83	844956	1367474	274.18
1320.095	354.2677988	83	844956.09	1367473.96	274.18
1320.095	354.2677988	83	844956.83	1367473.59	274.21
1320.095	354.2677988	83	844957.57	1367473.22	274.22
1320.095	354.2677988	83	844958.31	1367472.85	274.24
1320.095	354.2677988	83	844959.79	1367472.1	274.26
1320.095	354.2677988	83	844960.53	1367471.73	274.26
1320.095	354.2677988	83	844962.75	1367470.62	274.29
1320.095	354.2677988	83	844963.49	1367470.25	274.29
1320.095	354.2677988	83	844964.23	1367469.88	274.32
1320.095	354.2677988	83	844965.71	1367469.14	274.35
1320.095	354.2677988	83	844966.46	1367468.77	274.37
1320.095	354.2677988	83	844967.2	1367468.4	274.38
1320.095	354.2677988	83	844967.94	1367468.03	274.43
1320.095	354.2677988	83	844970.9	1367466.55	274.55
1320.095	354.2677988	83	844971.64	1367466.18	274.57
1320.095	354.2677988	83	844972.38	1367465.81	274.66
1320.095	354.2677988	83	844973.12	1367465.44	274.68
1320.095	354.2677988	83	844973.86	1367465.07	274.72
1320.095	354.2677988	83	844974.6	1367464.7	274.78
1320.095	354.2677988	83	844975.34	1367464.33	274.81
1320.095	354.2677988	83	844976.08	1367463.96	274.85
1320.095	354.2677988	83	844976.82	1367463.59	274.96
1320.095	354.2677988	83	844977.56	1367463.22	275
1320.095	354.2677988	83	844978.3	1367462.85	275.05
1320.095	354.2677988	83	844979.04	1367462.48	275.26
1320.095	354.2677988	83	844979.79	1367462.11	275.5
1320.095	354.2677988	83	844980.53	1367461.74	275.86
1320.095	354.2677988	83	844981.27	1367461.37	277.12
1320.095	354.2677988	83	844983.49	1367460.26	278.84
1320.095	354.2677988	83	844984.23	1367459.89	279.23
1320.095	354.2677988	83	844984.97	1367459.52	279.51
1320.095	354.2677988	83	844985.71	1367459.15	279.7
1320.095	354.2677988	83	844987.93	1367458.03	279.73
1320.095	354.2677988	83	844988	1367458	279.73
1320.095	354.2677988	83	844988.73	1367457.8	279.73
1320.095	354.2677988	83	844989.52	1367457.59	279.74
1320.095	354.2677988	83	844990.32	1367457.37	279.74
1320.095	354.2677988	83	844995.12	1367456.08	279.66
1320.095	354.2677988	83	844995.92	1367455.87	279.66
1320.095	354.2677988	83	844997.06	1367455.56	279.67
1320.095	354.2677988	83	844997.86	1367455.35	279.67
1320.095	354.2677988	83	844998.65	1367455.13	279.68
1320.095	354.2677988	83	844999.45	1367454.92	279.68
1320.095	354.2677988	83	845000.58	1367454.61	279.67
1320.095	354.2677988	83	845001.38	1367454.4	279.67
1320.095	354.2677988	83	845002.18	1367454.18	279.66
1320.095	354.2677988	83	845004.91	1367453.45	279.66
1320.095	354.2677988	83	845005.71	1367453.23	279.65
1320.095	354.2677988	83	845007.31	1367452.8	279.65
1320.095	354.2677988	83	845009.7	1367452.16	279.62
1320.095	354.2677988	83	845010.84	1367451.85	279.61
1320.095	354.2677988	83	845011.64	1367451.64	279.6
1320.095	354.2677988	83	845012.44	1367451.42	279.6
1320.095	354.2677988	83	845013.24	1367451.21	279.59
1320.095	354.2677988	83	845014	1367451	279.59
1320.095	354.2677988	83	845018.71	1367449.8	279.59
1320.095	354.2677988	83	845019.52	1367449.6	279.58
1320.095	354.2677988	83	845021.12	1367449.19	279.58
1320.095	354.2677988	83	845021.92	1367448.98	279.57
1320.095	354.2677988	83	845022.73	1367448.78	279.57
1320.095	354.2677988	83	845023.53	1367448.57	279.59
1320.095	354.2677988	83	845024.33	1367448.37	279.59
1320.095	354.2677988	83	845025.13	1367448.17	279.6
1320.095	354.2677988	83	845025.94	1367447.96	279.6
1320.095	354.2677988	83	845026.74	1367447.76	279.62
1320.095	354.2677988	83	845027.54	1367447.55	279.62
1320.095	354.2677988	83	845029.15	1367447.14	279.64
1320.095	354.2677988	83	845029.95	1367446.94	279.64
1320.095	354.2677988	83	845030.75	1367446.74	279.65
1320.095	354.2677988	83	845031.55	1367446.53	279.65
1320.095	354.2677988	83	845033.96	1367445.92	279.68
1320.095	354.2677988	83	845034.76	1367445.72	279.68
1320.095	354.2677988	83	845035.56	1367445.51	279.7
1320.095	354.2677988	83	845036.7	1367445.22	279.7
1320.095	354.2677988	83	845037.5	1367445.02	279.72
1320.095	354.2677988	83	845038.3	1367444.81	279.73
1320.095	354.2677988	83	845039.1	1367444.61	279.73
1320.095	354.2677988	83	845040.23	1367444.32	279.75
1320.095	354.2677988	83	845041.84	1367443.91	279.77
1320.095	354.2677988	83	845042.64	1367443.71	279.74
1320.095	354.2677988	83	845043.78	1367443.42	279.71
1320.095	354.2677988	83	845045.39	1367443.01	279.65
1320.095	354.2677988	83	845046.19	1367442.81	279.63
1320.095	354.2677988	83	845047.32	1367442.52	279.61
1320.095	354.2677988	83	845048.12	1367442.31	279.59
1320.095	354.2677988	83	845048.92	1367442.11	279.59
1320.095	354.2677988	83	845049.73	1367441.91	279.57
1320.095	354.2677988	83	845050.87	1367441.62	279.57
1320.095	354.2677988	83	845051.67	1367441.41	279.54
1320.095	354.2677988	83	845053.27	1367441	279.46
1320.095	354.2677988	83	845055.21	1367440.51	279.41
1320.095	354.2677988	83	845056.81	1367440.1	279.39
1320.095	354.2677988	83	845058.42	1367439.69	279.39
1320.095	354.2677988	83	845060.02	1367439.29	279.42
1320.095	354.2677988	83	845060.82	1367439.08	279.43
1320.095	354.2677988	83	845063.23	1367438.47	279.43
1320.095	354.2677988	83	845064.03	1367438.26	279.45
1320.095	354.2677988	83	845065.64	1367437.86	279.47
1320.095	354.2677988	83	845067.24	1367437.45	279.55
1320.095	354.2677988	83	845068.04	1367437.24	279.6
1320.095	354.2677988	83	845069	1367437	279.65
1320.095	354.2677988	83	845070.42	1367436.54	279.73
1320.095	354.2677988	83	845071.21	1367436.28	279.77
1320.095	354.2677988	83	845072	1367436.03	279.71
1320.095	354.2677988	83	845073.12	1367435.66	279.69
1320.095	354.2677988	83	845073.91	1367435.41	279.67
1320.095	354.2677988	83	845074.69	1367435.15	279.66
1320.095	354.2677988	83	845076.59	1367434.54	279.66
1320.095	354.2677988	83	845077.38	1367434.28	279.69
1320.095	354.2677988	83	845078.95	1367433.77	279.71
1320.095	354.2677988	83	845080.53	1367433.26	279.77
1320.095	354.2677988	83	845081.64	1367432.9	279.73
1320.095	354.2677988	83	845082.43	1367432.64	279.71
1320.095	354.2677988	83	845083.21	1367432.39	279.7
1320.095	354.2677988	83	845085.58	1367431.62	279.7
1320.095	354.2677988	83	845088.73	1367430.6	279.76
1320.095	354.2677988	83	845089.51	1367430.34	279.79
1320.095	354.2677988	83	845090.3	1367430.08	279.79
1320.095	354.2677988	83	845091.88	1367429.57	279.73
1320.095	354.2677988	83	845092.66	1367429.32	279.68
1320.095	354.2677988	83	845093.45	1367429.06	279.66
1320.095	354.2677988	83	845094.24	1367428.81	279.65
1320.095	354.2677988	83	845095.03	1367428.55	279.61
1320.095	354.2677988	83	845096.6	1367428.04	279.55
1320.095	354.2677988	83	845097.72	1367427.68	279.53
1320.095	354.2677988	83	845099.29	1367427.16	279.49
1320.095	354.2677988	83	845102.44	1367426.14	279.45
1320.095	354.2677988	83	845103.55	1367425.78	279.44
1320.095	354.2677988	83	845108.61	1367424.14	279.44
1320.095	354.2677988	83	845109.4	1367423.88	279.45
1320.095	354.2677988	83	845110.19	1367423.63	279.45
1320.095	354.2677988	83	845110.97	1367423.37	279.46
1320.095	354.2677988	83	845112.08	1367423.01	279.47
1320.095	354.2677988	83	845112.87	1367422.76	279.47
1320.095	354.2677988	83	845113.66	1367422.5	279.49
1320.095	354.2677988	83	845114.78	1367422.14	279.49
1320.095	354.2677988	83	845115.56	1367421.88	279.51
1320.095	354.2677988	83	845116.35	1367421.63	279.51
1320.095	354.2677988	83	845117.14	1367421.37	279.52
1320.095	354.2677988	83	845117.93	1367421.11	279.52
